date,drug_name,units_sold,category
2024-09-09,Cetirizine_10mg,15,Allergy
2024-09-10,Cetirizine_10mg,13,Allergy
2024-09-11,Cetirizine_10mg,8,Allergy
2024-09-12,Cetirizine_10mg,16,Allergy
2024-09-13,Cetirizine_10mg,16,Allergy
2024-09-14,Cetirizine_10mg,14,Allergy
2024-09-15,Cetirizine_10mg,1,Allergy
2024-09-16,Cetirizine_10mg,16,Allergy
2024-09-17,Cetirizine_10mg,19,Allergy
2024-09-18,Cetirizine_10mg,13,Allergy
2024-09-19,Cetirizine_10mg,13,Allergy
2024-09-20,Cetirizine_10mg,7,Allergy
2024-09-21,Cetirizine_10mg,8,Allergy
2024-09-22,Cetirizine_10mg,1,Allergy
2024-09-23,Cetirizine_10mg,15,Allergy
2024-09-24,Cetirizine_10mg,19,Allergy
2024-09-25,Cetirizine_10mg,9,Allergy
2024-09-26,Cetirizine_10mg,8,Allergy
2024-09-27,Cetirizine_10mg,14,Allergy
2024-09-28,Cetirizine_10mg,6,Allergy
2024-09-29,Cetirizine_10mg,4,Allergy
2024-09-30,Cetirizine_10mg,11,Allergy
2024-10-01,Cetirizine_10mg,13,Allergy
2024-10-02,Cetirizine_10mg,13,Allergy
2024-10-03,Cetirizine_10mg,14,Allergy
2024-10-04,Cetirizine_10mg,15,Allergy
2024-10-05,Cetirizine_10mg,6,Allergy
2024-10-06,Cetirizine_10mg,0,Allergy
2024-10-07,Cetirizine_10mg,8,Allergy
2024-10-08,Cetirizine_10mg,16,Allergy
2024-10-09,Cetirizine_10mg,12,Allergy
2024-10-10,Cetirizine_10mg,15,Allergy
2024-10-11,Cetirizine_10mg,10,Allergy
2024-10-12,Cetirizine_10mg,6,Allergy
2024-10-13,Cetirizine_10mg,4,Allergy
2024-10-14,Cetirizine_10mg,4,Allergy
2024-10-15,Cetirizine_10mg,12,Allergy
2024-10-16,Cetirizine_10mg,9,Allergy
2024-10-17,Cetirizine_10mg,14,Allergy
2024-10-18,Cetirizine_10mg,11,Allergy
2024-10-19,Cetirizine_10mg,5,Allergy
2024-10-20,Cetirizine_10mg,2,Allergy
2024-10-21,Cetirizine_10mg,7,Allergy
2024-10-22,Cetirizine_10mg,13,Allergy
2024-10-23,Cetirizine_10mg,12,Allergy
2024-10-24,Cetirizine_10mg,12,Allergy
2024-10-25,Cetirizine_10mg,12,Allergy
2024-10-26,Cetirizine_10mg,10,Allergy
2024-10-27,Cetirizine_10mg,1,Allergy
2024-10-28,Cetirizine_10mg,9,Allergy
2024-10-29,Cetirizine_10mg,10,Allergy
2024-10-30,Cetirizine_10mg,12,Allergy
2024-10-31,Cetirizine_10mg,12,Allergy
2024-11-01,Cetirizine_10mg,2,Allergy
2024-11-02,Cetirizine_10mg,10,Allergy
2024-11-03,Cetirizine_10mg,3,Allergy
2024-11-04,Cetirizine_10mg,15,Allergy
2024-11-05,Cetirizine_10mg,8,Allergy
2024-11-06,Cetirizine_10mg,12,Allergy
2024-11-07,Cetirizine_10mg,11,Allergy
2024-11-08,Cetirizine_10mg,6,Allergy
2024-11-09,Cetirizine_10mg,7,Allergy
2024-11-10,Cetirizine_10mg,3,Allergy
2024-11-11,Cetirizine_10mg,4,Allergy
2024-11-12,Cetirizine_10mg,10,Allergy
2024-11-13,Cetirizine_10mg,4,Allergy
2024-11-14,Cetirizine_10mg,10,Allergy
2024-11-15,Cetirizine_10mg,8,Allergy
2024-11-16,Cetirizine_10mg,4,Allergy
2024-11-17,Cetirizine_10mg,1,Allergy
2024-11-18,Cetirizine_10mg,7,Allergy
2024-11-19,Cetirizine_10mg,8,Allergy
2024-11-20,Cetirizine_10mg,2,Allergy
2024-11-21,Cetirizine_10mg,13,Allergy
2024-11-22,Cetirizine_10mg,14,Allergy
2024-11-23,Cetirizine_10mg,3,Allergy
2024-11-24,Cetirizine_10mg,3,Allergy
2024-11-25,Cetirizine_10mg,17,Allergy
2024-11-26,Cetirizine_10mg,8,Allergy
2024-11-27,Cetirizine_10mg,9,Allergy
2024-11-28,Cetirizine_10mg,3,Allergy
2024-11-29,Cetirizine_10mg,13,Allergy
2024-11-30,Cetirizine_10mg,6,Allergy
2024-12-01,Cetirizine_10mg,6,Allergy
2024-12-02,Cetirizine_10mg,13,Allergy
2024-12-03,Cetirizine_10mg,12,Allergy
2024-12-04,Cetirizine_10mg,11,Allergy
2024-12-05,Cetirizine_10mg,8,Allergy
2024-12-06,Cetirizine_10mg,8,Allergy
2024-12-07,Cetirizine_10mg,4,Allergy
2024-12-08,Cetirizine_10mg,6,Allergy
2024-12-09,Cetirizine_10mg,9,Allergy
2024-12-10,Cetirizine_10mg,11,Allergy
2024-12-11,Cetirizine_10mg,9,Allergy
2024-12-12,Cetirizine_10mg,7,Allergy
2024-12-13,Cetirizine_10mg,7,Allergy
2024-12-14,Cetirizine_10mg,4,Allergy
2024-12-15,Cetirizine_10mg,4,Allergy
2024-12-16,Cetirizine_10mg,16,Allergy
2024-12-17,Cetirizine_10mg,10,Allergy
2024-12-18,Cetirizine_10mg,9,Allergy
2024-12-19,Cetirizine_10mg,7,Allergy
2024-12-20,Cetirizine_10mg,11,Allergy
2024-12-21,Cetirizine_10mg,6,Allergy
2024-12-22,Cetirizine_10mg,3,Allergy
2024-12-23,Cetirizine_10mg,11,Allergy
2024-12-24,Cetirizine_10mg,16,Allergy
2024-12-25,Cetirizine_10mg,4,Allergy
2024-12-26,Cetirizine_10mg,6,Allergy
2024-12-27,Cetirizine_10mg,6,Allergy
2024-12-28,Cetirizine_10mg,2,Allergy
2024-12-29,Cetirizine_10mg,4,Allergy
2024-12-30,Cetirizine_10mg,9,Allergy
2024-12-31,Cetirizine_10mg,12,Allergy
2025-01-01,Cetirizine_10mg,1,Allergy
2025-01-02,Cetirizine_10mg,6,Allergy
2025-01-03,Cetirizine_10mg,10,Allergy
2025-01-04,Cetirizine_10mg,3,Allergy
2025-01-05,Cetirizine_10mg,3,Allergy
2025-01-06,Cetirizine_10mg,14,Allergy
2025-01-07,Cetirizine_10mg,11,Allergy
2025-01-08,Cetirizine_10mg,9,Allergy
2025-01-09,Cetirizine_10mg,14,Allergy
2025-01-10,Cetirizine_10mg,5,Allergy
2025-01-11,Cetirizine_10mg,1,Allergy
2025-01-12,Cetirizine_10mg,2,Allergy
2025-01-13,Cetirizine_10mg,8,Allergy
2025-01-14,Cetirizine_10mg,14,Allergy
2025-01-15,Cetirizine_10mg,13,Allergy
2025-01-16,Cetirizine_10mg,17,Allergy
2025-01-17,Cetirizine_10mg,10,Allergy
2025-01-18,Cetirizine_10mg,5,Allergy
2025-01-19,Cetirizine_10mg,3,Allergy
2025-01-20,Cetirizine_10mg,2,Allergy
2025-01-21,Cetirizine_10mg,8,Allergy
2025-01-22,Cetirizine_10mg,6,Allergy
2025-01-23,Cetirizine_10mg,5,Allergy
2025-01-24,Cetirizine_10mg,7,Allergy
2025-01-25,Cetirizine_10mg,7,Allergy
2025-01-26,Cetirizine_10mg,1,Allergy
2025-01-27,Cetirizine_10mg,11,Allergy
2025-01-28,Cetirizine_10mg,6,Allergy
2025-01-29,Cetirizine_10mg,11,Allergy
2025-01-30,Cetirizine_10mg,8,Allergy
2025-01-31,Cetirizine_10mg,17,Allergy
2025-02-01,Cetirizine_10mg,9,Allergy
2025-02-02,Cetirizine_10mg,3,Allergy
2025-02-03,Cetirizine_10mg,10,Allergy
2025-02-04,Cetirizine_10mg,11,Allergy
2025-02-05,Cetirizine_10mg,11,Allergy
2025-02-06,Cetirizine_10mg,10,Allergy
2025-02-07,Cetirizine_10mg,8,Allergy
2025-02-08,Cetirizine_10mg,2,Allergy
2025-02-09,Cetirizine_10mg,4,Allergy
2025-02-10,Cetirizine_10mg,13,Allergy
2025-02-11,Cetirizine_10mg,16,Allergy
2025-02-12,Cetirizine_10mg,13,Allergy
2025-02-13,Cetirizine_10mg,10,Allergy
2025-02-14,Cetirizine_10mg,12,Allergy
2025-02-15,Cetirizine_10mg,7,Allergy
2025-02-16,Cetirizine_10mg,2,Allergy
2025-02-17,Cetirizine_10mg,2,Allergy
2025-02-18,Cetirizine_10mg,12,Allergy
2025-02-19,Cetirizine_10mg,14,Allergy
2025-02-20,Cetirizine_10mg,12,Allergy
2025-02-21,Cetirizine_10mg,10,Allergy
2025-02-22,Cetirizine_10mg,3,Allergy
2025-02-23,Cetirizine_10mg,11,Allergy
2025-02-24,Cetirizine_10mg,11,Allergy
2025-02-25,Cetirizine_10mg,7,Allergy
2025-02-26,Cetirizine_10mg,10,Allergy
2025-02-27,Cetirizine_10mg,14,Allergy
2025-02-28,Cetirizine_10mg,18,Allergy
2025-03-01,Cetirizine_10mg,7,Allergy
2025-03-02,Cetirizine_10mg,6,Allergy
2025-03-03,Cetirizine_10mg,23,Allergy
2025-03-04,Cetirizine_10mg,14,Allergy
2025-03-05,Cetirizine_10mg,12,Allergy
2025-03-06,Cetirizine_10mg,15,Allergy
2025-03-07,Cetirizine_10mg,16,Allergy
2025-03-08,Cetirizine_10mg,10,Allergy
2025-03-09,Cetirizine_10mg,9,Allergy
2025-03-10,Cetirizine_10mg,22,Allergy
2025-03-11,Cetirizine_10mg,18,Allergy
2025-03-12,Cetirizine_10mg,20,Allergy
2025-03-13,Cetirizine_10mg,15,Allergy
2025-03-14,Cetirizine_10mg,24,Allergy
2025-03-15,Cetirizine_10mg,12,Allergy
2025-03-16,Cetirizine_10mg,5,Allergy
2025-03-17,Cetirizine_10mg,17,Allergy
2025-03-18,Cetirizine_10mg,18,Allergy
2025-03-19,Cetirizine_10mg,12,Allergy
2025-03-20,Cetirizine_10mg,10,Allergy
2025-03-21,Cetirizine_10mg,19,Allergy
2025-03-22,Cetirizine_10mg,8,Allergy
2025-03-23,Cetirizine_10mg,6,Allergy
2025-03-24,Cetirizine_10mg,29,Allergy
2025-03-25,Cetirizine_10mg,17,Allergy
2025-03-26,Cetirizine_10mg,13,Allergy
2025-03-27,Cetirizine_10mg,22,Allergy
2025-03-28,Cetirizine_10mg,19,Allergy
2025-03-29,Cetirizine_10mg,14,Allergy
2025-03-30,Cetirizine_10mg,7,Allergy
2025-03-31,Cetirizine_10mg,16,Allergy
2025-04-01,Cetirizine_10mg,28,Allergy
2025-04-02,Cetirizine_10mg,16,Allergy
2025-04-03,Cetirizine_10mg,22,Allergy
2025-04-04,Cetirizine_10mg,23,Allergy
2025-04-05,Cetirizine_10mg,10,Allergy
2025-04-06,Cetirizine_10mg,5,Allergy
2025-04-07,Cetirizine_10mg,31,Allergy
2025-04-08,Cetirizine_10mg,22,Allergy
2025-04-09,Cetirizine_10mg,23,Allergy
2025-04-10,Cetirizine_10mg,19,Allergy
2025-04-11,Cetirizine_10mg,33,Allergy
2025-04-12,Cetirizine_10mg,14,Allergy
2025-04-13,Cetirizine_10mg,5,Allergy
2025-04-14,Cetirizine_10mg,22,Allergy
2025-04-15,Cetirizine_10mg,25,Allergy
2025-04-16,Cetirizine_10mg,24,Allergy
2025-04-17,Cetirizine_10mg,20,Allergy
2025-04-18,Cetirizine_10mg,25,Allergy
2025-04-19,Cetirizine_10mg,10,Allergy
2025-04-20,Cetirizine_10mg,5,Allergy
2025-04-21,Cetirizine_10mg,31,Allergy
2025-04-22,Cetirizine_10mg,22,Allergy
2025-04-23,Cetirizine_10mg,17,Allergy
2025-04-24,Cetirizine_10mg,25,Allergy
2025-04-25,Cetirizine_10mg,21,Allergy
2025-04-26,Cetirizine_10mg,14,Allergy
2025-04-27,Cetirizine_10mg,4,Allergy
2025-04-28,Cetirizine_10mg,28,Allergy
2025-04-29,Cetirizine_10mg,20,Allergy
2025-04-30,Cetirizine_10mg,26,Allergy
2025-05-01,Cetirizine_10mg,35,Allergy
2025-05-02,Cetirizine_10mg,27,Allergy
2025-05-03,Cetirizine_10mg,10,Allergy
2025-05-04,Cetirizine_10mg,6,Allergy
2025-05-05,Cetirizine_10mg,45,Allergy
2025-05-06,Cetirizine_10mg,30,Allergy
2025-05-07,Cetirizine_10mg,28,Allergy
2025-05-08,Cetirizine_10mg,25,Allergy
2025-05-09,Cetirizine_10mg,20,Allergy
2025-05-10,Cetirizine_10mg,15,Allergy
2025-05-11,Cetirizine_10mg,4,Allergy
2025-05-12,Cetirizine_10mg,25,Allergy
2025-05-13,Cetirizine_10mg,33,Allergy
2025-05-14,Cetirizine_10mg,23,Allergy
2025-05-15,Cetirizine_10mg,21,Allergy
2025-05-16,Cetirizine_10mg,33,Allergy
2025-05-17,Cetirizine_10mg,12,Allergy
2025-05-18,Cetirizine_10mg,6,Allergy
2025-05-19,Cetirizine_10mg,26,Allergy
2025-05-20,Cetirizine_10mg,26,Allergy
2025-05-21,Cetirizine_10mg,28,Allergy
2025-05-22,Cetirizine_10mg,29,Allergy
2025-05-23,Cetirizine_10mg,25,Allergy
2025-05-24,Cetirizine_10mg,19,Allergy
2025-05-25,Cetirizine_10mg,6,Allergy
2025-05-26,Cetirizine_10mg,5,Allergy
2025-05-27,Cetirizine_10mg,24,Allergy
2025-05-28,Cetirizine_10mg,22,Allergy
2025-05-29,Cetirizine_10mg,32,Allergy
2025-05-30,Cetirizine_10mg,35,Allergy
2025-05-31,Cetirizine_10mg,14,Allergy
2025-06-01,Cetirizine_10mg,8,Allergy
2025-06-02,Cetirizine_10mg,24,Allergy
2025-06-03,Cetirizine_10mg,22,Allergy
2025-06-04,Cetirizine_10mg,23,Allergy
2025-06-05,Cetirizine_10mg,22,Allergy
2025-06-06,Cetirizine_10mg,23,Allergy
2025-06-07,Cetirizine_10mg,11,Allergy
2025-06-08,Cetirizine_10mg,3,Allergy
2025-06-09,Cetirizine_10mg,24,Allergy
2025-06-10,Cetirizine_10mg,17,Allergy
2025-06-11,Cetirizine_10mg,9,Allergy
2025-06-12,Cetirizine_10mg,31,Allergy
2025-06-13,Cetirizine_10mg,18,Allergy
2025-06-14,Cetirizine_10mg,7,Allergy
2025-06-15,Cetirizine_10mg,11,Allergy
2025-06-16,Cetirizine_10mg,36,Allergy
2025-06-17,Cetirizine_10mg,20,Allergy
2025-06-18,Cetirizine_10mg,31,Allergy
2025-06-19,Cetirizine_10mg,3,Allergy
2025-06-20,Cetirizine_10mg,24,Allergy
2025-06-21,Cetirizine_10mg,16,Allergy
2025-06-22,Cetirizine_10mg,6,Allergy
2025-06-23,Cetirizine_10mg,24,Allergy
2025-06-24,Cetirizine_10mg,19,Allergy
2025-06-25,Cetirizine_10mg,16,Allergy
2025-06-26,Cetirizine_10mg,15,Allergy
2025-06-27,Cetirizine_10mg,21,Allergy
2025-06-28,Cetirizine_10mg,6,Allergy
2025-06-29,Cetirizine_10mg,4,Allergy
2025-06-30,Cetirizine_10mg,23,Allergy
2025-07-01,Cetirizine_10mg,22,Allergy
2025-07-02,Cetirizine_10mg,17,Allergy
2025-07-03,Cetirizine_10mg,25,Allergy
2025-07-04,Cetirizine_10mg,6,Allergy
2025-07-05,Cetirizine_10mg,5,Allergy
2025-07-06,Cetirizine_10mg,2,Allergy
2025-07-07,Cetirizine_10mg,21,Allergy
2025-07-08,Cetirizine_10mg,15,Allergy
2025-07-09,Cetirizine_10mg,17,Allergy
2025-07-10,Cetirizine_10mg,11,Allergy
2025-07-11,Cetirizine_10mg,14,Allergy
2025-07-12,Cetirizine_10mg,6,Allergy
2025-07-13,Cetirizine_10mg,6,Allergy
2025-07-14,Cetirizine_10mg,15,Allergy
2025-07-15,Cetirizine_10mg,12,Allergy
2025-07-16,Cetirizine_10mg,8,Allergy
2025-07-17,Cetirizine_10mg,9,Allergy
2025-07-18,Cetirizine_10mg,20,Allergy
2025-07-19,Cetirizine_10mg,7,Allergy
2025-07-20,Cetirizine_10mg,4,Allergy
2025-07-21,Cetirizine_10mg,18,Allergy
2025-07-22,Cetirizine_10mg,14,Allergy
2025-07-23,Cetirizine_10mg,21,Allergy
2025-07-24,Cetirizine_10mg,19,Allergy
2025-07-25,Cetirizine_10mg,8,Allergy
2025-07-26,Cetirizine_10mg,7,Allergy
2025-07-27,Cetirizine_10mg,6,Allergy
2025-07-28,Cetirizine_10mg,17,Allergy
2025-07-29,Cetirizine_10mg,13,Allergy
2025-07-30,Cetirizine_10mg,9,Allergy
2025-07-31,Cetirizine_10mg,10,Allergy
2025-08-01,Cetirizine_10mg,9,Allergy
2025-08-02,Cetirizine_10mg,7,Allergy
2025-08-03,Cetirizine_10mg,1,Allergy
2025-08-04,Cetirizine_10mg,22,Allergy
2025-08-05,Cetirizine_10mg,14,Allergy
2025-08-06,Cetirizine_10mg,6,Allergy
2025-08-07,Cetirizine_10mg,14,Allergy
2025-08-08,Cetirizine_10mg,20,Allergy
2025-08-09,Cetirizine_10mg,8,Allergy
2025-08-10,Cetirizine_10mg,2,Allergy
2025-08-11,Cetirizine_10mg,18,Allergy
2025-08-12,Cetirizine_10mg,12,Allergy
2025-08-13,Cetirizine_10mg,6,Allergy
2025-08-14,Cetirizine_10mg,10,Allergy
2025-08-15,Cetirizine_10mg,6,Allergy
2025-08-16,Cetirizine_10mg,4,Allergy
2025-08-17,Cetirizine_10mg,4,Allergy
2025-08-18,Cetirizine_10mg,13,Allergy
2025-08-19,Cetirizine_10mg,23,Allergy
2025-08-20,Cetirizine_10mg,11,Allergy
2025-08-21,Cetirizine_10mg,13,Allergy
2025-08-22,Cetirizine_10mg,21,Allergy
2025-08-23,Cetirizine_10mg,8,Allergy
2025-08-24,Cetirizine_10mg,4,Allergy
2025-08-25,Cetirizine_10mg,20,Allergy
2025-08-26,Cetirizine_10mg,12,Allergy
2025-08-27,Cetirizine_10mg,8,Allergy
2025-08-28,Cetirizine_10mg,11,Allergy
2025-08-29,Cetirizine_10mg,13,Allergy
2025-08-30,Cetirizine_10mg,9,Allergy
2025-08-31,Cetirizine_10mg,4,Allergy
2025-09-01,Cetirizine_10mg,9,Allergy
2025-09-02,Cetirizine_10mg,12,Allergy
2025-09-03,Cetirizine_10mg,15,Allergy
2025-09-04,Cetirizine_10mg,16,Allergy
2025-09-05,Cetirizine_10mg,18,Allergy
2025-09-06,Cetirizine_10mg,6,Allergy
2025-09-07,Cetirizine_10mg,3,Allergy
2025-09-08,Cetirizine_10mg,18,Allergy
2025-09-09,Cetirizine_10mg,16,Allergy
2025-09-10,Cetirizine_10mg,11,Allergy
2025-09-11,Cetirizine_10mg,9,Allergy
2025-09-12,Cetirizine_10mg,21,Allergy
2025-09-13,Cetirizine_10mg,5,Allergy
2025-09-14,Cetirizine_10mg,2,Allergy
2025-09-15,Cetirizine_10mg,11,Allergy
2025-09-16,Cetirizine_10mg,14,Allergy
2025-09-17,Cetirizine_10mg,16,Allergy
2025-09-18,Cetirizine_10mg,14,Allergy
2025-09-19,Cetirizine_10mg,8,Allergy
2025-09-20,Cetirizine_10mg,3,Allergy
2025-09-21,Cetirizine_10mg,5,Allergy
2025-09-22,Cetirizine_10mg,8,Allergy
2025-09-23,Cetirizine_10mg,10,Allergy
2025-09-24,Cetirizine_10mg,12,Allergy
2025-09-25,Cetirizine_10mg,13,Allergy
2025-09-26,Cetirizine_10mg,13,Allergy
2025-09-27,Cetirizine_10mg,5,Allergy
2025-09-28,Cetirizine_10mg,6,Allergy
2025-09-29,Cetirizine_10mg,17,Allergy
2025-09-30,Cetirizine_10mg,10,Allergy
2025-10-01,Cetirizine_10mg,12,Allergy
2025-10-02,Cetirizine_10mg,15,Allergy
2025-10-03,Cetirizine_10mg,14,Allergy
2025-10-04,Cetirizine_10mg,7,Allergy
2025-10-05,Cetirizine_10mg,2,Allergy
2025-10-06,Cetirizine_10mg,9,Allergy
2025-10-07,Cetirizine_10mg,10,Allergy
2025-10-08,Cetirizine_10mg,9,Allergy
2025-10-09,Cetirizine_10mg,13,Allergy
2025-10-10,Cetirizine_10mg,9,Allergy
2025-10-11,Cetirizine_10mg,8,Allergy
2025-10-12,Cetirizine_10mg,2,Allergy
2025-10-13,Cetirizine_10mg,5,Allergy
2025-10-14,Cetirizine_10mg,9,Allergy
2025-10-15,Cetirizine_10mg,18,Allergy
2025-10-16,Cetirizine_10mg,14,Allergy
2025-10-17,Cetirizine_10mg,14,Allergy
2025-10-18,Cetirizine_10mg,3,Allergy
2025-10-19,Cetirizine_10mg,3,Allergy
2025-10-20,Cetirizine_10mg,17,Allergy
2025-10-21,Cetirizine_10mg,14,Allergy
2025-10-22,Cetirizine_10mg,18,Allergy
2025-10-23,Cetirizine_10mg,10,Allergy
2025-10-24,Cetirizine_10mg,17,Allergy
2025-10-25,Cetirizine_10mg,4,Allergy
2025-10-26,Cetirizine_10mg,4,Allergy
2025-10-27,Cetirizine_10mg,16,Allergy
2025-10-28,Cetirizine_10mg,20,Allergy
2025-10-29,Cetirizine_10mg,10,Allergy
2025-10-30,Cetirizine_10mg,7,Allergy
2025-10-31,Cetirizine_10mg,12,Allergy
2025-11-01,Cetirizine_10mg,2,Allergy
2025-11-02,Cetirizine_10mg,2,Allergy
2025-11-03,Cetirizine_10mg,11,Allergy
2025-11-04,Cetirizine_10mg,7,Allergy
2025-11-05,Cetirizine_10mg,11,Allergy
2025-11-06,Cetirizine_10mg,7,Allergy
2025-11-07,Cetirizine_10mg,8,Allergy
2025-11-08,Cetirizine_10mg,4,Allergy
2025-11-09,Cetirizine_10mg,6,Allergy
2025-11-10,Cetirizine_10mg,14,Allergy
2025-11-11,Cetirizine_10mg,5,Allergy
2025-11-12,Cetirizine_10mg,6,Allergy
2025-11-13,Cetirizine_10mg,16,Allergy
2025-11-14,Cetirizine_10mg,11,Allergy
2025-11-15,Cetirizine_10mg,4,Allergy
2025-11-16,Cetirizine_10mg,3,Allergy
2025-11-17,Cetirizine_10mg,10,Allergy
2025-11-18,Cetirizine_10mg,8,Allergy
2025-11-19,Cetirizine_10mg,9,Allergy
2025-11-20,Cetirizine_10mg,16,Allergy
2025-11-21,Cetirizine_10mg,17,Allergy
2025-11-22,Cetirizine_10mg,1,Allergy
2025-11-23,Cetirizine_10mg,3,Allergy
2025-11-24,Cetirizine_10mg,14,Allergy
2025-11-25,Cetirizine_10mg,13,Allergy
2025-11-26,Cetirizine_10mg,15,Allergy
2025-11-27,Cetirizine_10mg,3,Allergy
2025-11-28,Cetirizine_10mg,8,Allergy
2025-11-29,Cetirizine_10mg,6,Allergy
2025-11-30,Cetirizine_10mg,4,Allergy
2025-12-01,Cetirizine_10mg,10,Allergy
2025-12-02,Cetirizine_10mg,13,Allergy
2025-12-03,Cetirizine_10mg,3,Allergy
2025-12-04,Cetirizine_10mg,10,Allergy
2025-12-05,Cetirizine_10mg,11,Allergy
2025-12-06,Cetirizine_10mg,7,Allergy
2025-12-07,Cetirizine_10mg,3,Allergy
2025-12-08,Cetirizine_10mg,6,Allergy
2025-12-09,Cetirizine_10mg,18,Allergy
2025-12-10,Cetirizine_10mg,17,Allergy
2025-12-11,Cetirizine_10mg,8,Allergy
2025-12-12,Cetirizine_10mg,18,Allergy
2025-12-13,Cetirizine_10mg,4,Allergy
2025-12-14,Cetirizine_10mg,1,Allergy
2025-12-15,Cetirizine_10mg,11,Allergy
2025-12-16,Cetirizine_10mg,15,Allergy
2025-12-17,Cetirizine_10mg,11,Allergy
2025-12-18,Cetirizine_10mg,16,Allergy
2025-12-19,Cetirizine_10mg,13,Allergy
2025-12-20,Cetirizine_10mg,7,Allergy
2025-12-21,Cetirizine_10mg,6,Allergy
2025-12-22,Cetirizine_10mg,12,Allergy
2025-12-23,Cetirizine_10mg,13,Allergy
2025-12-24,Cetirizine_10mg,12,Allergy
2025-12-25,Cetirizine_10mg,2,Allergy
2025-12-26,Cetirizine_10mg,13,Allergy
2025-12-27,Cetirizine_10mg,6,Allergy
2025-12-28,Cetirizine_10mg,1,Allergy
2025-12-29,Cetirizine_10mg,9,Allergy
2025-12-30,Cetirizine_10mg,17,Allergy
2025-12-31,Cetirizine_10mg,19,Allergy
2026-01-01,Cetirizine_10mg,3,Allergy
2026-01-02,Cetirizine_10mg,16,Allergy
2026-01-03,Cetirizine_10mg,6,Allergy
2026-01-04,Cetirizine_10mg,1,Allergy
2026-01-05,Cetirizine_10mg,12,Allergy
2026-01-06,Cetirizine_10mg,13,Allergy
2026-01-07,Cetirizine_10mg,12,Allergy
2026-01-08,Cetirizine_10mg,14,Allergy
2026-01-09,Cetirizine_10mg,9,Allergy
2026-01-10,Cetirizine_10mg,4,Allergy
2026-01-11,Cetirizine_10mg,6,Allergy
2026-01-12,Cetirizine_10mg,11,Allergy
2026-01-13,Cetirizine_10mg,4,Allergy
2026-01-14,Cetirizine_10mg,7,Allergy
2026-01-15,Cetirizine_10mg,10,Allergy
2026-01-16,Cetirizine_10mg,9,Allergy
2026-01-17,Cetirizine_10mg,11,Allergy
2026-01-18,Cetirizine_10mg,2,Allergy
2026-01-19,Cetirizine_10mg,7,Allergy
2026-01-20,Cetirizine_10mg,13,Allergy
2026-01-21,Cetirizine_10mg,12,Allergy
2026-01-22,Cetirizine_10mg,15,Allergy
2026-01-23,Cetirizine_10mg,10,Allergy
2026-01-24,Cetirizine_10mg,5,Allergy
2026-01-25,Cetirizine_10mg,5,Allergy
2026-01-26,Cetirizine_10mg,8,Allergy
2026-01-27,Cetirizine_10mg,7,Allergy
2026-01-28,Cetirizine_10mg,10,Allergy
2026-01-29,Cetirizine_10mg,6,Allergy
2026-01-30,Cetirizine_10mg,10,Allergy
2026-01-31,Cetirizine_10mg,5,Allergy
2026-02-01,Cetirizine_10mg,7,Allergy
2026-02-02,Cetirizine_10mg,19,Allergy
2026-02-03,Cetirizine_10mg,14,Allergy
2026-02-04,Cetirizine_10mg,17,Allergy
2026-02-05,Cetirizine_10mg,16,Allergy
2026-02-06,Cetirizine_10mg,7,Allergy
2026-02-07,Cetirizine_10mg,6,Allergy
2026-02-08,Cetirizine_10mg,4,Allergy
2026-02-09,Cetirizine_10mg,9,Allergy
2026-02-10,Cetirizine_10mg,16,Allergy
2026-02-11,Cetirizine_10mg,14,Allergy
2026-02-12,Cetirizine_10mg,15,Allergy
2026-02-13,Cetirizine_10mg,17,Allergy
2026-02-14,Cetirizine_10mg,8,Allergy
2026-02-15,Cetirizine_10mg,6,Allergy
2026-02-16,Cetirizine_10mg,2,Allergy
2026-02-17,Cetirizine_10mg,10,Allergy
2026-02-18,Cetirizine_10mg,4,Allergy
2026-02-19,Cetirizine_10mg,11,Allergy
2026-02-20,Cetirizine_10mg,14,Allergy
2026-02-21,Cetirizine_10mg,6,Allergy
2026-02-22,Cetirizine_10mg,5,Allergy
2026-02-23,Cetirizine_10mg,24,Allergy
2026-02-24,Cetirizine_10mg,8,Allergy
2026-02-25,Cetirizine_10mg,5,Allergy
2026-02-26,Cetirizine_10mg,11,Allergy
2024-01-01,Azithromycin_250mg,5,Antibiotic
2024-01-02,Azithromycin_250mg,12,Antibiotic
2024-01-03,Azithromycin_250mg,20,Antibiotic
2024-01-04,Azithromycin_250mg,28,Antibiotic
2024-01-05,Azithromycin_250mg,27,Antibiotic
2024-01-06,Azithromycin_250mg,9,Antibiotic
2024-01-07,Azithromycin_250mg,2,Antibiotic
2024-01-08,Azithromycin_250mg,32,Antibiotic
2024-01-09,Azithromycin_250mg,18,Antibiotic
2024-01-10,Azithromycin_250mg,20,Antibiotic
2024-01-11,Azithromycin_250mg,18,Antibiotic
2024-01-12,Azithromycin_250mg,20,Antibiotic
2024-01-13,Azithromycin_250mg,17,Antibiotic
2024-01-14,Azithromycin_250mg,13,Antibiotic
2024-01-15,Azithromycin_250mg,3,Antibiotic
2024-01-16,Azithromycin_250mg,20,Antibiotic
2024-01-17,Azithromycin_250mg,19,Antibiotic
2024-01-18,Azithromycin_250mg,17,Antibiotic
2024-01-19,Azithromycin_250mg,14,Antibiotic
2024-01-20,Azithromycin_250mg,6,Antibiotic
2024-01-21,Azithromycin_250mg,8,Antibiotic
